Direction,Score,MaxTile,MoveTime(ms),EmptyTiles,Timestamp,SourceFile
Up,808,64,1808,5,2025-05-21T10:17:35.906Z,full_game_data (15).csv
Right,808,64,900,4,2025-05-21T10:17:36.806Z,full_game_data (15).csv
Down,816,64,1222,4,2025-05-21T10:17:38.028Z,full_game_data (15).csv
Up,840,64,657,6,2025-05-21T10:17:38.685Z,full_game_data (15).csv
Left,848,64,901,6,2025-05-21T10:17:39.586Z,full_game_data (15).csv
Up,852,64,1040,6,2025-05-21T10:17:40.626Z,full_game_data (15).csv
Down,0,2,1326,14,2025-05-21T10:16:41.280Z,full_game_data (14).csv
Down,0,2,1004,13,2025-05-21T10:16:42.285Z,full_game_data (14).csv
Up,0,2,2939,12,2025-05-21T10:16:45.223Z,full_game_data (14).csv
Left,4,4,102,12,2025-05-21T10:16:45.325Z,full_game_data (14).csv
Up,8,4,170,12,2025-05-21T10:16:45.495Z,full_game_data (14).csv
Left,8,4,59,11,2025-05-21T10:16:45.554Z,full_game_data (14).csv
Up,16,8,238,11,2025-05-21T10:16:45.792Z,full_game_data (14).csv
Left,20,8,91,11,2025-05-21T10:16:45.883Z,full_game_data (14).csv
Up,24,8,98,11,2025-05-21T10:16:45.981Z,full_game_data (14).csv
Left,32,8,38,11,2025-05-21T10:16:46.019Z,full_game_data (14).csv
Left,36,8,124,11,2025-05-21T10:16:46.144Z,full_game_data (14).csv
Left,36,8,211,10,2025-05-21T10:16:46.354Z,full_game_data (14).csv
Up,36,8,10,9,2025-05-21T10:16:46.364Z,full_game_data (14).csv
Left,56,16,205,10,2025-05-21T10:16:46.569Z,full_game_data (14).csv
Left,56,16,163,9,2025-05-21T10:16:46.732Z,full_game_data (14).csv
Up,56,16,9,8,2025-05-21T10:16:46.741Z,full_game_data (14).csv
Up,64,16,133,9,2025-05-21T10:16:46.874Z,full_game_data (14).csv
Left,76,16,11,10,2025-05-21T10:16:46.885Z,full_game_data (14).csv
Left,84,16,157,10,2025-05-21T10:16:47.042Z,full_game_data (14).csv
Up,84,16,9,9,2025-05-21T10:16:47.052Z,full_game_data (14).csv
Up,84,16,145,8,2025-05-21T10:16:47.196Z,full_game_data (14).csv
Left,88,16,5,8,2025-05-21T10:16:47.201Z,full_game_data (14).csv
Left,92,16,183,8,2025-05-21T10:16:47.384Z,full_game_data (14).csv
Up,92,16,13,7,2025-05-21T10:16:47.397Z,full_game_data (14).csv
Up,92,16,223,6,2025-05-21T10:16:47.620Z,full_game_data (14).csv
Left,92,16,21,5,2025-05-21T10:16:47.641Z,full_game_data (14).csv
Left,96,16,178,5,2025-05-21T10:16:47.819Z,full_game_data (14).csv
Up,100,16,34,5,2025-05-21T10:16:47.853Z,full_game_data (14).csv
Left,120,16,93,7,2025-05-21T10:16:47.946Z,full_game_data (14).csv
Up,136,16,8,7,2025-05-21T10:16:47.954Z,full_game_data (14).csv
Left,152,16,73,7,2025-05-21T10:16:48.027Z,full_game_data (14).csv
Up,188,32,8,8,2025-05-21T10:16:48.035Z,full_game_data (14).csv
Left,196,32,259,8,2025-05-21T10:16:48.294Z,full_game_data (14).csv
Up,200,32,29,8,2025-05-21T10:16:48.323Z,full_game_data (14).csv
Up,200,32,83,7,2025-05-21T10:16:48.406Z,full_game_data (14).csv
Up,204,32,152,7,2025-05-21T10:16:48.559Z,full_game_data (14).csv
Left,208,32,7,7,2025-05-21T10:16:48.565Z,full_game_data (14).csv
Left,216,32,286,7,2025-05-21T10:16:48.851Z,full_game_data (14).csv
Up,232,32,3,7,2025-05-21T10:16:48.854Z,full_game_data (14).csv
Left,232,32,6,6,2025-05-21T10:16:48.860Z,full_game_data (14).csv
Up,240,32,8,7,2025-05-21T10:16:48.868Z,full_game_data (14).csv
Left,248,32,162,7,2025-05-21T10:16:49.030Z,full_game_data (14).csv
Up,248,32,63,6,2025-05-21T10:16:49.093Z,full_game_data (14).csv
Left,252,32,170,6,2025-05-21T10:16:49.263Z,full_game_data (14).csv
Up,260,32,4,6,2025-05-21T10:16:49.267Z,full_game_data (14).csv
Left,264,32,85,6,2025-05-21T10:16:49.352Z,full_game_data (14).csv
Up,264,32,8,5,2025-05-21T10:16:49.360Z,full_game_data (14).csv
Left,268,32,150,5,2025-05-21T10:16:49.510Z,full_game_data (14).csv
Up,268,32,28,4,2025-05-21T10:16:49.538Z,full_game_data (14).csv
Left,280,32,467,5,2025-05-21T10:16:50.005Z,full_game_data (14).csv
Up,280,32,12,4,2025-05-21T10:16:50.017Z,full_game_data (14).csv
Left,284,32,29,4,2025-05-21T10:16:50.046Z,full_game_data (14).csv
Up,288,32,13,4,2025-05-21T10:16:50.059Z,full_game_data (14).csv
Left,292,32,321,4,2025-05-21T10:16:50.380Z,full_game_data (14).csv
Up,300,32,12,4,2025-05-21T10:16:50.392Z,full_game_data (14).csv
Left,316,32,25,4,2025-05-21T10:16:50.417Z,full_game_data (14).csv
Up,352,32,5,5,2025-05-21T10:16:50.422Z,full_game_data (14).csv
Left,360,32,9,5,2025-05-21T10:16:50.431Z,full_game_data (14).csv
Up,428,64,2,6,2025-05-21T10:16:50.433Z,full_game_data (14).csv
Left,456,64,123,8,2025-05-21T10:16:50.556Z,full_game_data (14).csv
Up,456,64,9,7,2025-05-21T10:16:50.565Z,full_game_data (14).csv
Left,460,64,210,7,2025-05-21T10:16:50.775Z,full_game_data (14).csv
Up,468,64,31,7,2025-05-21T10:16:50.806Z,full_game_data (14).csv
Left,468,64,82,6,2025-05-21T10:16:50.888Z,full_game_data (14).csv
Up,468,64,8,5,2025-05-21T10:16:50.896Z,full_game_data (14).csv
Left,476,64,176,6,2025-05-21T10:16:51.073Z,full_game_data (14).csv
Up,476,64,15,5,2025-05-21T10:16:51.087Z,full_game_data (14).csv
Left,476,64,159,4,2025-05-21T10:16:51.246Z,full_game_data (14).csv
Up,476,64,131,3,2025-05-21T10:16:51.377Z,full_game_data (14).csv
Up,480,64,50,3,2025-05-21T10:16:51.427Z,full_game_data (14).csv
Left,480,64,7,2,2025-05-21T10:16:51.434Z,full_game_data (14).csv
Left,484,64,172,2,2025-05-21T10:16:51.606Z,full_game_data (14).csv
Up,492,64,7,2,2025-05-21T10:16:51.613Z,full_game_data (14).csv
Left,512,64,439,3,2025-05-21T10:16:52.052Z,full_game_data (14).csv
Up,524,64,4,4,2025-05-21T10:16:52.056Z,full_game_data (14).csv
Left,572,64,3,5,2025-05-21T10:16:52.060Z,full_game_data (14).csv
Up,572,64,3,4,2025-05-21T10:16:52.062Z,full_game_data (14).csv
Left,604,64,102,4,2025-05-21T10:16:52.164Z,full_game_data (14).csv
Up,608,64,26,4,2025-05-21T10:16:52.190Z,full_game_data (14).csv
Up,624,64,868,6,2025-05-21T10:16:53.058Z,full_game_data (14).csv
Left,632,64,10,6,2025-05-21T10:16:53.068Z,full_game_data (14).csv
Up,660,64,310,8,2025-05-21T10:16:53.378Z,full_game_data (14).csv
Left,660,64,41,7,2025-05-21T10:16:53.419Z,full_game_data (14).csv
Left,660,64,1808,6,2025-05-21T10:16:55.227Z,full_game_data (14).csv
Up,660,64,7,5,2025-05-21T10:16:55.234Z,full_game_data (14).csv
Down,668,64,1509,6,2025-05-21T10:16:56.743Z,full_game_data (14).csv
Right,668,64,1004,5,2025-05-21T10:16:57.747Z,full_game_data (14).csv
Up,756,64,1400,7,2025-05-21T10:16:59.147Z,full_game_data (14).csv
Left,756,64,353,6,2025-05-21T10:16:59.500Z,full_game_data (14).csv
Up,0,2,569,14,2025-05-21T10:14:04.622Z,full_game_data (13).csv
Left,0,2,1077,13,2025-05-21T10:14:05.699Z,full_game_data (13).csv
Right,4,4,924,13,2025-05-21T10:14:06.623Z,full_game_data (13).csv
Right,4,4,991,12,2025-05-21T10:14:07.614Z,full_game_data (13).csv
Down,4,4,1073,11,2025-05-21T10:14:08.687Z,full_game_data (13).csv
Left,12,4,1107,12,2025-05-21T10:14:09.794Z,full_game_data (13).csv
Up,20,8,975,12,2025-05-21T10:14:10.769Z,full_game_data (13).csv
Left,20,8,1710,11,2025-05-21T10:14:12.479Z,full_game_data (13).csv
Down,20,8,976,10,2025-05-21T10:14:13.455Z,full_game_data (13).csv
Left,20,8,883,9,2025-05-21T10:14:14.338Z,full_game_data (13).csv
Up,24,8,1272,9,2025-05-21T10:14:15.610Z,full_game_data (13).csv
Left,36,8,973,10,2025-05-21T10:14:16.583Z,full_game_data (13).csv
Left,56,16,1268,11,2025-05-21T10:14:17.851Z,full_game_data (13).csv
Up,68,16,1686,12,2025-05-21T10:14:19.537Z,full_game_data (13).csv
Right,68,16,909,11,2025-05-21T10:14:20.446Z,full_game_data (13).csv
Up,72,16,1056,11,2025-05-21T10:14:21.502Z,full_game_data (13).csv
Right,80,16,994,11,2025-05-21T10:14:22.496Z,full_game_data (13).csv
Down,80,16,1330,10,2025-05-21T10:14:23.827Z,full_game_data (13).csv
Right,84,16,1184,10,2025-05-21T10:14:25.010Z,full_game_data (13).csv
Up,84,16,1211,9,2025-05-21T10:14:26.221Z,full_game_data (13).csv
Left,84,16,1275,8,2025-05-21T10:14:27.496Z,full_game_data (13).csv
Down,88,16,1573,8,2025-05-21T10:14:29.069Z,full_game_data (13).csv
Up,100,16,1260,9,2025-05-21T10:14:30.329Z,full_game_data (13).csv
Left,104,16,742,9,2025-05-21T10:14:31.071Z,full_game_data (13).csv
Down,120,16,1886,9,2025-05-21T10:14:32.957Z,full_game_data (13).csv
Left,124,16,1101,9,2025-05-21T10:14:34.058Z,full_game_data (13).csv
Down,132,16,1178,9,2025-05-21T10:14:35.236Z,full_game_data (13).csv
Up,148,16,1384,9,2025-05-21T10:14:36.620Z,full_game_data (13).csv
Left,180,32,1593,9,2025-05-21T10:14:38.213Z,full_game_data (13).csv
Left,184,32,1008,9,2025-05-21T10:14:39.221Z,full_game_data (13).csv
Up,192,32,1213,9,2025-05-21T10:14:40.434Z,full_game_data (13).csv
Left,192,32,965,8,2025-05-21T10:14:41.399Z,full_game_data (13).csv
Left,196,32,1497,8,2025-05-21T10:14:42.896Z,full_game_data (13).csv
Down,200,32,731,8,2025-05-21T10:14:43.627Z,full_game_data (13).csv
Up,204,32,2112,8,2025-05-21T10:14:45.739Z,full_game_data (13).csv
Right,204,32,869,7,2025-05-21T10:14:46.608Z,full_game_data (13).csv
Down,212,32,871,7,2025-05-21T10:14:47.479Z,full_game_data (13).csv
Up,216,32,1265,7,2025-05-21T10:14:48.744Z,full_game_data (13).csv
Right,220,32,1744,7,2025-05-21T10:14:50.488Z,full_game_data (13).csv
Down,220,32,1659,6,2025-05-21T10:14:52.147Z,full_game_data (13).csv
Left,220,32,1342,5,2025-05-21T10:14:53.490Z,full_game_data (13).csv
Down,240,32,814,6,2025-05-21T10:14:54.303Z,full_game_data (13).csv
Up,280,32,753,7,2025-05-21T10:14:55.056Z,full_game_data (13).csv
Down,344,64,1221,7,2025-05-21T10:14:56.278Z,full_game_data (13).csv
Right,344,64,2643,6,2025-05-21T10:14:58.920Z,full_game_data (13).csv
Right,360,64,2059,8,2025-05-21T10:15:00.979Z,full_game_data (13).csv
Up,364,64,1052,8,2025-05-21T10:15:02.031Z,full_game_data (13).csv
Down,364,64,914,7,2025-05-21T10:15:02.945Z,full_game_data (13).csv
Right,368,64,237,7,2025-05-21T10:15:03.182Z,full_game_data (13).csv
Right,368,64,607,6,2025-05-21T10:15:03.789Z,full_game_data (13).csv
Down,368,64,1052,5,2025-05-21T10:15:04.841Z,full_game_data (13).csv
Up,372,64,1061,5,2025-05-21T10:15:05.902Z,full_game_data (13).csv
Left,380,64,1132,5,2025-05-21T10:15:07.034Z,full_game_data (13).csv
Right,400,64,1640,6,2025-05-21T10:15:08.674Z,full_game_data (13).csv
Right,408,64,1330,6,2025-05-21T10:15:10.004Z,full_game_data (13).csv
Down,408,64,980,5,2025-05-21T10:15:10.984Z,full_game_data (13).csv
Down,412,64,1218,5,2025-05-21T10:15:12.203Z,full_game_data (13).csv
Up,424,64,1020,6,2025-05-21T10:15:13.222Z,full_game_data (13).csv
Right,440,64,781,6,2025-05-21T10:15:14.003Z,full_game_data (13).csv
Right,488,64,2023,9,2025-05-21T10:15:16.026Z,full_game_data (13).csv
Up,488,64,964,8,2025-05-21T10:15:16.990Z,full_game_data (13).csv
Up,488,64,1119,7,2025-05-21T10:15:18.109Z,full_game_data (13).csv
Left,492,64,849,7,2025-05-21T10:15:18.958Z,full_game_data (13).csv
Down,492,64,2249,6,2025-05-21T10:15:21.207Z,full_game_data (13).csv
Right,496,64,1108,6,2025-05-21T10:15:22.315Z,full_game_data (13).csv
Up,504,64,1167,6,2025-05-21T10:15:23.483Z,full_game_data (13).csv
Right,520,64,1221,6,2025-05-21T10:15:24.703Z,full_game_data (13).csv
Up,524,64,1076,6,2025-05-21T10:15:25.779Z,full_game_data (13).csv
Up,532,64,2490,6,2025-05-21T10:15:28.269Z,full_game_data (13).csv
Up,532,64,1122,5,2025-05-21T10:15:29.391Z,full_game_data (13).csv
Left,536,64,956,5,2025-05-21T10:15:30.347Z,full_game_data (13).csv
Left,536,64,3453,4,2025-05-21T10:15:33.800Z,full_game_data (13).csv
Up,536,64,972,3,2025-05-21T10:15:34.772Z,full_game_data (13).csv
Right,540,64,1490,3,2025-05-21T10:15:36.262Z,full_game_data (13).csv
Right,552,64,1172,4,2025-05-21T10:15:37.434Z,full_game_data (13).csv
Up,556,64,499,4,2025-05-21T10:15:37.933Z,full_game_data (13).csv
Up,564,64,951,4,2025-05-21T10:15:38.885Z,full_game_data (13).csv
Right,584,64,1306,5,2025-05-21T10:15:40.190Z,full_game_data (13).csv
Up,584,64,1008,4,2025-05-21T10:15:41.198Z,full_game_data (13).csv
Down,584,64,1171,3,2025-05-21T10:15:42.369Z,full_game_data (13).csv
Left,584,64,895,2,2025-05-21T10:15:43.264Z,full_game_data (13).csv
Right,588,64,1297,2,2025-05-21T10:15:44.561Z,full_game_data (13).csv
Up,592,64,1680,2,2025-05-21T10:15:46.241Z,full_game_data (13).csv
Right,604,64,1280,3,2025-05-21T10:15:47.521Z,full_game_data (13).csv
Up,620,64,2540,3,2025-05-21T10:15:50.061Z,full_game_data (13).csv
Up,624,64,1374,3,2025-05-21T10:15:51.435Z,full_game_data (13).csv
Right,632,64,1862,3,2025-05-21T10:15:53.297Z,full_game_data (13).csv
Up,636,64,1090,3,2025-05-21T10:15:54.387Z,full_game_data (13).csv
Right,640,64,3049,3,2025-05-21T10:15:57.436Z,full_game_data (13).csv
Down,640,64,1176,2,2025-05-21T10:15:58.612Z,full_game_data (13).csv
Up,644,64,1087,2,2025-05-21T10:15:59.699Z,full_game_data (13).csv
Down,656,64,1071,3,2025-05-21T10:16:00.770Z,full_game_data (13).csv
Right,656,64,4254,2,2025-05-21T10:16:05.024Z,full_game_data (13).csv
Up,672,64,1264,2,2025-05-21T10:16:06.288Z,full_game_data (13).csv
Left,708,64,792,3,2025-05-21T10:16:07.080Z,full_game_data (13).csv
Down,780,64,5456,4,2025-05-21T10:16:12.536Z,full_game_data (13).csv
Right,780,64,1031,3,2025-05-21T10:16:13.567Z,full_game_data (13).csv
Down,784,64,3341,3,2025-05-21T10:16:16.908Z,full_game_data (13).csv
Up,792,64,1896,3,2025-05-21T10:16:18.804Z,full_game_data (13).csv
Right,796,64,2186,3,2025-05-21T10:16:20.990Z,full_game_data (13).csv
Left,796,64,1197,2,2025-05-21T10:16:22.187Z,full_game_data (13).csv
Down,800,64,1169,2,2025-05-21T10:16:23.356Z,full_game_data (13).csv
Right,824,64,4420,3,2025-05-21T10:16:27.776Z,full_game_data (13).csv
Down,828,64,440,3,2025-05-21T10:16:28.216Z,full_game_data (13).csv
Right,836,64,882,3,2025-05-21T10:16:29.098Z,full_game_data (13).csv
Down,872,64,3062,4,2025-05-21T10:16:32.160Z,full_game_data (13).csv
Left,888,64,956,4,2025-05-21T10:16:33.116Z,full_game_data (13).csv
Down,920,64,1261,4,2025-05-21T10:16:34.377Z,full_game_data (13).csv
Up,0,2,470,14,2025-05-21T10:13:41.450Z,full_game_data (12).csv
Down,0,2,479,13,2025-05-21T10:13:41.929Z,full_game_data (12).csv
Down,0,2,17,12,2025-05-21T10:13:41.946Z,full_game_data (12).csv
Down,0,2,251,11,2025-05-21T10:13:42.197Z,full_game_data (12).csv
Down,4,4,196,11,2025-05-21T10:13:42.393Z,full_game_data (12).csv
Down,8,4,246,11,2025-05-21T10:13:42.639Z,full_game_data (12).csv
Down,8,4,509,10,2025-05-21T10:13:43.148Z,full_game_data (12).csv
Down,12,4,84,10,2025-05-21T10:13:43.232Z,full_game_data (12).csv
Down,16,4,120,10,2025-05-21T10:13:43.352Z,full_game_data (12).csv
Down,24,8,228,10,2025-05-21T10:13:43.580Z,full_game_data (12).csv
Up,24,8,287,9,2025-05-21T10:13:43.867Z,full_game_data (12).csv
Up,28,8,364,9,2025-05-21T10:13:44.231Z,full_game_data (12).csv
Up,28,8,114,8,2025-05-21T10:13:44.345Z,full_game_data (12).csv
Up,28,8,243,7,2025-05-21T10:13:44.588Z,full_game_data (12).csv
Up,28,8,193,6,2025-05-21T10:13:44.781Z,full_game_data (12).csv
Up,32,8,231,6,2025-05-21T10:13:45.012Z,full_game_data (12).csv
Up,36,8,278,6,2025-05-21T10:13:45.290Z,full_game_data (12).csv
Up,48,8,305,7,2025-05-21T10:13:45.595Z,full_game_data (12).csv
Up,56,8,314,7,2025-05-21T10:13:45.909Z,full_game_data (12).csv
Up,56,8,293,6,2025-05-21T10:13:46.202Z,full_game_data (12).csv
Up,60,8,342,6,2025-05-21T10:13:46.544Z,full_game_data (12).csv
Left,64,8,236,6,2025-05-21T10:13:46.780Z,full_game_data (12).csv
Down,72,8,107,6,2025-05-21T10:13:46.887Z,full_game_data (12).csv
Right,100,16,424,8,2025-05-21T10:13:47.311Z,full_game_data (12).csv
Down,120,16,3,9,2025-05-21T10:13:47.314Z,full_game_data (12).csv
Left,120,16,67,8,2025-05-21T10:13:47.381Z,full_game_data (12).csv
Up,152,32,222,8,2025-05-21T10:13:47.603Z,full_game_data (12).csv
Down,164,32,396,9,2025-05-21T10:13:48.000Z,full_game_data (12).csv
Left,164,32,127,8,2025-05-21T10:13:48.126Z,full_game_data (12).csv
Right,168,32,296,8,2025-05-21T10:13:48.422Z,full_game_data (12).csv
Up,168,32,488,7,2025-05-21T10:13:48.910Z,full_game_data (12).csv
Down,168,32,6,6,2025-05-21T10:13:48.916Z,full_game_data (12).csv
Left,168,32,146,5,2025-05-21T10:13:49.062Z,full_game_data (12).csv
Up,172,32,87,5,2025-05-21T10:13:49.149Z,full_game_data (12).csv
Up,180,32,256,6,2025-05-21T10:13:49.405Z,full_game_data (12).csv
Right,180,32,190,5,2025-05-21T10:13:49.595Z,full_game_data (12).csv
Down,196,32,101,6,2025-05-21T10:13:49.697Z,full_game_data (12).csv
Left,216,32,339,7,2025-05-21T10:13:50.035Z,full_game_data (12).csv
Up,216,32,4,6,2025-05-21T10:13:50.039Z,full_game_data (12).csv
Right,236,32,124,7,2025-05-21T10:13:50.163Z,full_game_data (12).csv
Down,236,32,87,6,2025-05-21T10:13:50.250Z,full_game_data (12).csv
Up,244,32,431,6,2025-05-21T10:13:50.681Z,full_game_data (12).csv
Right,248,32,39,6,2025-05-21T10:13:50.720Z,full_game_data (12).csv
Down,252,32,108,6,2025-05-21T10:13:50.828Z,full_game_data (12).csv
Left,260,32,360,6,2025-05-21T10:13:51.188Z,full_game_data (12).csv
Up,296,32,57,7,2025-05-21T10:13:51.245Z,full_game_data (12).csv
Right,296,32,557,6,2025-05-21T10:13:51.802Z,full_game_data (12).csv
Down,364,64,16,7,2025-05-21T10:13:51.818Z,full_game_data (12).csv
Left,372,64,36,7,2025-05-21T10:13:51.854Z,full_game_data (12).csv
Up,376,64,72,7,2025-05-21T10:13:51.927Z,full_game_data (12).csv
Right,376,64,237,6,2025-05-21T10:13:52.163Z,full_game_data (12).csv
Down,376,64,15,5,2025-05-21T10:13:52.179Z,full_game_data (12).csv
Up,388,64,525,6,2025-05-21T10:13:52.703Z,full_game_data (12).csv
Down,404,64,206,6,2025-05-21T10:13:52.909Z,full_game_data (12).csv
Left,404,64,157,5,2025-05-21T10:13:53.066Z,full_game_data (12).csv
Up,404,64,108,4,2025-05-21T10:13:53.174Z,full_game_data (12).csv
Down,432,64,440,7,2025-05-21T10:13:53.614Z,full_game_data (12).csv
Down,472,64,253,8,2025-05-21T10:13:53.867Z,full_game_data (12).csv
Up,472,64,366,7,2025-05-21T10:13:54.233Z,full_game_data (12).csv
Up,472,64,217,6,2025-05-21T10:13:54.451Z,full_game_data (12).csv
Up,472,64,264,5,2025-05-21T10:13:54.714Z,full_game_data (12).csv
Up,472,64,106,4,2025-05-21T10:13:54.820Z,full_game_data (12).csv
Up,476,64,185,4,2025-05-21T10:13:55.005Z,full_game_data (12).csv
Up,480,64,380,4,2025-05-21T10:13:55.385Z,full_game_data (12).csv
Up,488,64,36,4,2025-05-21T10:13:55.421Z,full_game_data (12).csv
Down,488,64,476,3,2025-05-21T10:13:55.897Z,full_game_data (12).csv
Down,492,64,282,3,2025-05-21T10:13:56.179Z,full_game_data (12).csv
Left,492,64,325,2,2025-05-21T10:13:56.504Z,full_game_data (12).csv
Right,500,64,394,3,2025-05-21T10:13:56.898Z,full_game_data (12).csv
Down,504,64,85,3,2025-05-21T10:13:56.983Z,full_game_data (12).csv
Left,520,64,161,4,2025-05-21T10:13:57.144Z,full_game_data (12).csv
Right,536,64,321,4,2025-05-21T10:13:57.465Z,full_game_data (12).csv
Up,540,64,246,4,2025-05-21T10:13:57.711Z,full_game_data (12).csv
Up,552,64,92,5,2025-05-21T10:13:57.803Z,full_game_data (12).csv
Left,568,64,146,5,2025-05-21T10:13:57.949Z,full_game_data (12).csv
Right,572,64,196,5,2025-05-21T10:13:58.145Z,full_game_data (12).csv
Down,572,64,95,4,2025-05-21T10:13:58.240Z,full_game_data (12).csv
Up,576,64,308,4,2025-05-21T10:13:58.548Z,full_game_data (12).csv
Up,576,64,591,3,2025-05-21T10:13:59.139Z,full_game_data (12).csv
Left,576,64,17,2,2025-05-21T10:13:59.156Z,full_game_data (12).csv
Up,580,64,50,2,2025-05-21T10:13:59.206Z,full_game_data (12).csv
Up,588,64,332,2,2025-05-21T10:13:59.538Z,full_game_data (12).csv
Up,592,64,189,2,2025-05-21T10:13:59.727Z,full_game_data (12).csv
Up,592,64,325,1,2025-05-21T10:14:00.052Z,full_game_data (12).csv
Up,0,2,538,14,2025-05-21T10:13:23.877Z,full_game_data (11).csv
Down,4,4,945,14,2025-05-21T10:13:24.822Z,full_game_data (11).csv
Up,4,4,189,13,2025-05-21T10:13:25.011Z,full_game_data (11).csv
Down,8,4,202,13,2025-05-21T10:13:25.213Z,full_game_data (11).csv
Right,8,4,143,12,2025-05-21T10:13:25.356Z,full_game_data (11).csv
Right,16,8,190,12,2025-05-21T10:13:25.547Z,full_game_data (11).csv
Up,16,8,29,11,2025-05-21T10:13:25.576Z,full_game_data (11).csv
Down,20,8,140,11,2025-05-21T10:13:25.715Z,full_game_data (11).csv
Down,20,8,215,10,2025-05-21T10:13:25.930Z,full_game_data (11).csv
Right,20,8,181,9,2025-05-21T10:13:26.111Z,full_game_data (11).csv
Left,28,8,18,10,2025-05-21T10:13:26.129Z,full_game_data (11).csv
Up,28,8,246,9,2025-05-21T10:13:26.375Z,full_game_data (11).csv
Right,28,8,2,8,2025-05-21T10:13:26.377Z,full_game_data (11).csv
Left,32,8,81,8,2025-05-21T10:13:26.458Z,full_game_data (11).csv
Right,40,8,121,8,2025-05-21T10:13:26.579Z,full_game_data (11).csv
Down,40,8,281,7,2025-05-21T10:13:26.860Z,full_game_data (11).csv
Up,44,8,129,7,2025-05-21T10:13:26.989Z,full_game_data (11).csv
Right,44,8,134,6,2025-05-21T10:13:27.123Z,full_game_data (11).csv
Left,56,8,291,7,2025-05-21T10:13:27.414Z,full_game_data (11).csv
Up,56,8,100,6,2025-05-21T10:13:27.514Z,full_game_data (11).csv
Right,76,16,335,7,2025-05-21T10:13:27.849Z,full_game_data (11).csv
Down,80,16,214,7,2025-05-21T10:13:28.063Z,full_game_data (11).csv
Left,96,16,9,8,2025-05-21T10:13:28.072Z,full_game_data (11).csv
Up,116,16,54,9,2025-05-21T10:13:28.126Z,full_game_data (11).csv
Right,120,16,79,9,2025-05-21T10:13:28.205Z,full_game_data (11).csv
Down,120,16,167,8,2025-05-21T10:13:28.372Z,full_game_data (11).csv
Up,120,16,291,7,2025-05-21T10:13:28.664Z,full_game_data (11).csv
Down,120,16,507,6,2025-05-21T10:13:29.170Z,full_game_data (11).csv
Down,124,16,6,6,2025-05-21T10:13:29.176Z,full_game_data (11).csv
Left,124,16,52,5,2025-05-21T10:13:29.228Z,full_game_data (11).csv
Right,128,16,359,5,2025-05-21T10:13:29.587Z,full_game_data (11).csv
Up,140,16,12,6,2025-05-21T10:13:29.599Z,full_game_data (11).csv
Left,140,16,119,5,2025-05-21T10:13:29.718Z,full_game_data (11).csv
Up,148,16,68,5,2025-05-21T10:13:29.787Z,full_game_data (11).csv
Right,168,16,155,6,2025-05-21T10:13:29.941Z,full_game_data (11).csv
Down,172,16,44,6,2025-05-21T10:13:29.985Z,full_game_data (11).csv
Up,172,16,243,5,2025-05-21T10:13:30.228Z,full_game_data (11).csv
Down,176,16,294,5,2025-05-21T10:13:30.522Z,full_game_data (11).csv
Right,176,16,8,4,2025-05-21T10:13:30.530Z,full_game_data (11).csv
Left,188,16,191,5,2025-05-21T10:13:30.721Z,full_game_data (11).csv
Up,188,16,94,4,2025-05-21T10:13:30.816Z,full_game_data (11).csv
Right,228,32,6,5,2025-05-21T10:13:30.821Z,full_game_data (11).csv
Down,248,32,677,6,2025-05-21T10:13:31.498Z,full_game_data (11).csv
Right,248,32,37,5,2025-05-21T10:13:31.535Z,full_game_data (11).csv
Up,252,32,5,5,2025-05-21T10:13:31.540Z,full_game_data (11).csv
Left,292,32,2,6,2025-05-21T10:13:31.542Z,full_game_data (11).csv
Up,296,32,10,6,2025-05-21T10:13:31.552Z,full_game_data (11).csv
Right,376,64,218,9,2025-05-21T10:13:31.770Z,full_game_data (11).csv
Left,376,64,10,8,2025-05-21T10:13:31.781Z,full_game_data (11).csv
Down,376,64,170,7,2025-05-21T10:13:31.950Z,full_game_data (11).csv
Left,380,64,192,7,2025-05-21T10:13:32.142Z,full_game_data (11).csv
Left,380,64,233,6,2025-05-21T10:13:32.375Z,full_game_data (11).csv
Up,380,64,219,5,2025-05-21T10:13:32.594Z,full_game_data (11).csv
Down,388,64,31,5,2025-05-21T10:13:32.625Z,full_game_data (11).csv
Right,408,64,19,6,2025-05-21T10:13:32.644Z,full_game_data (11).csv
Left,420,64,146,7,2025-05-21T10:13:32.790Z,full_game_data (11).csv
Up,436,64,401,7,2025-05-21T10:13:33.191Z,full_game_data (11).csv
Left,440,64,27,7,2025-05-21T10:13:33.218Z,full_game_data (11).csv
Left,444,64,145,7,2025-05-21T10:13:33.363Z,full_game_data (11).csv
Right,452,64,55,7,2025-05-21T10:13:33.418Z,full_game_data (11).csv
Down,456,64,64,7,2025-05-21T10:13:33.482Z,full_game_data (11).csv
Down,456,64,111,6,2025-05-21T10:13:33.593Z,full_game_data (11).csv
Up,460,64,263,6,2025-05-21T10:13:33.856Z,full_game_data (11).csv
Down,460,64,273,5,2025-05-21T10:13:34.129Z,full_game_data (11).csv
Up,460,64,487,4,2025-05-21T10:13:34.616Z,full_game_data (11).csv
Left,460,64,525,3,2025-05-21T10:13:35.141Z,full_game_data (11).csv
Down,480,64,16,4,2025-05-21T10:13:35.157Z,full_game_data (11).csv
Up,488,64,297,5,2025-05-21T10:13:35.454Z,full_game_data (11).csv
